species_id,name,description,url
581,swanna,Swanna start to dance at dusk. The one dancing in the middle is the leader of the flock.,https://bulbapedia.bulbagarden.net/wiki/Swanna_(Pok%C3%A9mon)
582,vanillite,"Supposedly, this Pokémon was born from an icicle. It spews out freezing air at −58 degrees Fahrenheit to make itself more comfortable.",https://bulbapedia.bulbagarden.net/wiki/Vanillite_(Pok%C3%A9mon)
583,vanillish,"It blasts enemies with cold air reaching −148 degrees Fahrenheit, freezing them solid. But it spares their lives afterward—it’s a kind Pokémon.",https://bulbapedia.bulbagarden.net/wiki/Vanillish_(Pok%C3%A9mon)
584,vanilluxe,People believe this Pokémon formed when two Vanillish stuck together. Its body temperature is roughly 21 degrees Fahrenheit.,https://bulbapedia.bulbagarden.net/wiki/Vanilluxe_(Pok%C3%A9mon)
585,deerling,The turning of the seasons changes the color and scent of this Pokémon’s fur. People use it to mark the seasons.,https://bulbapedia.bulbagarden.net/wiki/Deerling_(Pok%C3%A9mon)
586,sawsbuck,"They migrate according to the seasons, so some people call Sawsbuck the harbingers of spring.",https://bulbapedia.bulbagarden.net/wiki/Sawsbuck_(Pok%C3%A9mon)
587,emolga,This Pokémon absolutely loves sweet berries. Sometimes it stuffs its cheeks full of so much food that it can’t fly properly.,https://bulbapedia.bulbagarden.net/wiki/Emolga_(Pok%C3%A9mon)
588,karrablast,It spits a liquid from its mouth to melt through Shelmet’s shell. Karrablast doesn’t eat the shell— it eats only the contents.,https://bulbapedia.bulbagarden.net/wiki/Karrablast_(Pok%C3%A9mon)
589,escavalier,"It charges its enemies, lances at the ready. An image of one of its duels is captured in a famous painting of Escavalier clashing with Sirfetch’d.",https://bulbapedia.bulbagarden.net/wiki/Escavalier_(Pok%C3%A9mon)
590,foongus,"The spores released from this Pokémon’s hands are highly poisonous, but when thoroughly dried, the spores can be used as stomach medicine.",https://bulbapedia.bulbagarden.net/wiki/Foongus_(Pok%C3%A9mon)
591,amoonguss,Amoonguss generally doesn’t move much. It tends to stand still near Poké Balls that have been dropped on the ground.,https://bulbapedia.bulbagarden.net/wiki/Amoonguss_(Pok%C3%A9mon)
592,frillish,Legend has it that the residents of a sunken ancient city changed into these Pokémon.,https://bulbapedia.bulbagarden.net/wiki/Frillish_(Pok%C3%A9mon)
593,jellicent,"Whenever a full moon hangs in the night sky, schools of Jellicent gather near the surface of the sea, waiting for their prey to appear.",https://bulbapedia.bulbagarden.net/wiki/Jellicent_(Pok%C3%A9mon)
594,alomomola,The reason it helps Pokémon in a weakened condition is that any Pokémon coming after them may also attack Alomomola.,https://bulbapedia.bulbagarden.net/wiki/Alomomola_(Pok%C3%A9mon)
595,joltik,Joltik latch on to other Pokémon and suck out static electricity. They’re often found sticking to Yamper’s hindquarters.,https://bulbapedia.bulbagarden.net/wiki/Joltik_(Pok%C3%A9mon)
596,galvantula,"It lays traps of electrified threads near the nests of bird Pokémon, aiming to snare chicks that are not yet good at flying.",https://bulbapedia.bulbagarden.net/wiki/Galvantula_(Pok%C3%A9mon)
597,ferroseed,Mossy caves are their preferred dwellings. Enzymes contained in mosses help Ferroseed’s spikes grow big and strong.,https://bulbapedia.bulbagarden.net/wiki/Ferroseed_(Pok%C3%A9mon)
598,ferrothorn,Its spikes are harder than steel. This Pokémon crawls across rock walls by stabbing the spikes on its feelers into the stone.,https://bulbapedia.bulbagarden.net/wiki/Ferrothorn_(Pok%C3%A9mon)
599,klink,It’s suspected that Klink were the inspiration behind ancient people’s invention of the first gears.,https://bulbapedia.bulbagarden.net/wiki/Klink_(Pok%C3%A9mon)
600,klang,Many companies in the Galar region choose Klang as their logo. This Pokémon is considered the symbol of industrial technology.,https://bulbapedia.bulbagarden.net/wiki/Klang_(Pok%C3%A9mon)
601,klinklang,The three gears that compose this Pokémon spin at high speed. Its new spiked gear isn’t a living creature.,https://bulbapedia.bulbagarden.net/wiki/Klinklang_(Pok%C3%A9mon)
602,tynamo,"One alone can emit only a trickle of electricity, so a group of them gathers to unleash a powerful electric shock.",https://bulbapedia.bulbagarden.net/wiki/Tynamo_(Pok%C3%A9mon)
603,eelektrik,"These Pokémon have a big appetite. When they spot their prey, they attack it and paralyze it with electricity.",https://bulbapedia.bulbagarden.net/wiki/Eelektrik_(Pok%C3%A9mon)
604,eelektross,They crawl out of the ocean using their arms. They will attack prey on shore and immediately drag it into the ocean.,https://bulbapedia.bulbagarden.net/wiki/Eelektross_(Pok%C3%A9mon)
605,elgyem,This Pokémon was discovered about 50 years ago. Its highly developed brain enables it to exert its psychic powers.,https://bulbapedia.bulbagarden.net/wiki/Elgyem_(Pok%C3%A9mon)
606,beheeyem,"Sometimes found drifting above wheat fields, this Pokémon can control the memories of its opponents.",https://bulbapedia.bulbagarden.net/wiki/Beheeyem_(Pok%C3%A9mon)
607,litwick,"The younger the life this Pokémon absorbs, the brighter and eerier the flame on its head burns.",https://bulbapedia.bulbagarden.net/wiki/Litwick_(Pok%C3%A9mon)
608,lampent,"It lurks in cities, pretending to be a lamp. Once it finds someone whose death is near, it will trail quietly after them.",https://bulbapedia.bulbagarden.net/wiki/Lampent_(Pok%C3%A9mon)
609,chandelure,"In homes illuminated by Chandelure instead of lights, funerals were a constant occurrence— or so it’s said.",https://bulbapedia.bulbagarden.net/wiki/Chandelure_(Pok%C3%A9mon)
610,axew,"They play with each other by knocking their large tusks together. Their tusks break sometimes, but they grow back so quickly that it isn’t a concern.",https://bulbapedia.bulbagarden.net/wiki/Axew_(Pok%C3%A9mon)
611,fraxure,"Its skin is as hard as a suit of armor. Fraxure’s favorite strategy is to tackle its opponents, stabbing them with its tusks at the same time.",https://bulbapedia.bulbagarden.net/wiki/Fraxure_(Pok%C3%A9mon)
612,haxorus,"While usually kindhearted, it can be terrifying if angered. Tusks that can slice through steel beams are how Haxorus deals with its adversaries.",https://bulbapedia.bulbagarden.net/wiki/Haxorus_(Pok%C3%A9mon)
613,cubchoo,"It sniffles before performing a move, using its frosty snot to provide an icy element to any move that needs it.",https://bulbapedia.bulbagarden.net/wiki/Cubchoo_(Pok%C3%A9mon)
614,beartic,"It swims energetically through frigid seas. When it gets tired, it freezes the seawater with its breath so it can rest on the ice.",https://bulbapedia.bulbagarden.net/wiki/Beartic_(Pok%C3%A9mon)
615,cryogonal,"When the weather gets hot, these Pokémon turn into water vapor. Cryogonal are almost never seen during summer.",https://bulbapedia.bulbagarden.net/wiki/Cryogonal_(Pok%C3%A9mon)
616,shelmet,"It has a strange physiology that responds to electricity. When together with Karrablast, Shelmet evolves for some reason.",https://bulbapedia.bulbagarden.net/wiki/Shelmet_(Pok%C3%A9mon)
617,accelgor,"Discarding its shell made it nimble. To keep itself from dehydrating, it wraps its body in bands of membrane.",https://bulbapedia.bulbagarden.net/wiki/Accelgor_(Pok%C3%A9mon)
618,stunfisk,"For some reason, this Pokémon smiles slightly when it emits a strong electric current from the yellow markings on its body.",https://bulbapedia.bulbagarden.net/wiki/Stunfisk_(Pok%C3%A9mon)
619,mienfoo,"Though small, Mienfoo’s temperament is fierce. Any creature that approaches Mienfoo carelessly will be greeted with a flurry of graceful attacks.",https://bulbapedia.bulbagarden.net/wiki/Mienfoo_(Pok%C3%A9mon)
620,mienshao,"Delivered at blinding speeds, kicks from this Pokémon can shatter massive boulders into tiny pieces.",https://bulbapedia.bulbagarden.net/wiki/Mienshao_(Pok%C3%A9mon)
621,druddigon,"Druddigon are vicious and cunning. They take up residence in nests dug out by other Pokémon, treating the stolen nests as their own lairs.",https://bulbapedia.bulbagarden.net/wiki/Druddigon_(Pok%C3%A9mon)
622,golett,"This Pokémon was created from clay. It received orders from its master many thousands of years ago, and it still follows those orders to this day.",https://bulbapedia.bulbagarden.net/wiki/Golett_(Pok%C3%A9mon)
623,golurk,"There’s a theory that inside Golurk is a perpetual motion machine that produces limitless energy, but this belief hasn’t been proven.",https://bulbapedia.bulbagarden.net/wiki/Golurk_(Pok%C3%A9mon)
624,pawniard,"A pack of these Pokémon forms to serve a Bisharp boss. Each Pawniard trains diligently, dreaming of one day taking the lead.",https://bulbapedia.bulbagarden.net/wiki/Pawniard_(Pok%C3%A9mon)
625,bisharp,Violent conflicts erupt between Bisharp and Fraxure over places where sharpening stones can be found.,https://bulbapedia.bulbagarden.net/wiki/Bisharp_(Pok%C3%A9mon)
626,bouffalant,These Pokémon live in herds of about 20 individuals. Bouffalant that betray the herd will lose the hair on their heads for some reason.,https://bulbapedia.bulbagarden.net/wiki/Bouffalant_(Pok%C3%A9mon)
627,rufflet,"Its chick-like looks belie its hotheadedness. It challenges its parents at every opportunity, desperate to prove its strength.",https://bulbapedia.bulbagarden.net/wiki/Rufflet_(Pok%C3%A9mon)
628,braviary,"Screaming a bloodcurdling battle cry, this huge and ferocious bird Pokémon goes out on the hunt. It blasts lakes with shock waves, then scoops up any prey that float to the water's surface.",https://bulbapedia.bulbagarden.net/wiki/Braviary_(Pok%C3%A9mon)
629,vullaby,Vullaby grow quickly. Bones that have gotten too small for older Vullaby to wear often get passed down to younger ones in the nest.,https://bulbapedia.bulbagarden.net/wiki/Vullaby_(Pok%C3%A9mon)
630,mandibuzz,"They adorn themselves with bones. There seem to be fashion trends among them, as different bones come into and fall out of popularity.",https://bulbapedia.bulbagarden.net/wiki/Mandibuzz_(Pok%C3%A9mon)
631,heatmor,"A flame serves as its tongue, melting through the hard shell of Durant so that Heatmor can devour their insides.",https://bulbapedia.bulbagarden.net/wiki/Heatmor_(Pok%C3%A9mon)
632,durant,"With their large mandibles, these Pokémon can crunch their way through rock. They work together to protect their eggs from Sandaconda.",https://bulbapedia.bulbagarden.net/wiki/Durant_(Pok%C3%A9mon)
633,deino,"Because it can’t see, this Pokémon is constantly biting at everything it touches, trying to keep track of its surroundings.",https://bulbapedia.bulbagarden.net/wiki/Deino_(Pok%C3%A9mon)
634,zweilous,Their two heads will fight each other over a single piece of food. Zweilous are covered in scars even without battling others.,https://bulbapedia.bulbagarden.net/wiki/Zweilous_(Pok%C3%A9mon)
635,hydreigon,The three heads take turns sinking their teeth into the opponent. Their attacks won’t slow until their target goes down.,https://bulbapedia.bulbagarden.net/wiki/Hydreigon_(Pok%C3%A9mon)
636,larvesta,Larvesta’s body is warm all over. It spouts fire from the tips of its horns to intimidate predators and scare prey.,https://bulbapedia.bulbagarden.net/wiki/Larvesta_(Pok%C3%A9mon)
637,volcarona,This Pokémon emerges from a cocoon formed of raging flames. Ancient murals depict Volcarona as a deity of fire.,https://bulbapedia.bulbagarden.net/wiki/Volcarona_(Pok%C3%A9mon)
638,cobalion,"From the moment it’s born, this Pokémon radiates the air of a leader. Its presence will calm even vicious foes.",https://bulbapedia.bulbagarden.net/wiki/Cobalion_(Pok%C3%A9mon)
639,terrakion,"In Unovan legend, Terrakion battled against humans in an effort to protect other Pokémon.",https://bulbapedia.bulbagarden.net/wiki/Terrakion_(Pok%C3%A9mon)
640,virizion,"It darts around opponents with a flurry of quick movements, slicing them up with its horns.",https://bulbapedia.bulbagarden.net/wiki/Virizion_(Pok%C3%A9mon)
641,tornadus,This storm-stirring Pokémon is said to cause the seasons to turn by whipping up the air. I suspect its humanlike form to be a false one.,https://bulbapedia.bulbagarden.net/wiki/Tornadus_(Pok%C3%A9mon)
642,thundurus,"They say this wielder of electricity has waged war with its nemesis, Tornadus, since time immemorial. The lightning bolts it hurls pierce the very earth and enrich the soil.",https://bulbapedia.bulbagarden.net/wiki/Thundurus_(Pok%C3%A9mon)
643,reshiram,"According to myth, if people ignore truth and let themselves become consumed by greed, Reshiram will arrive to burn their kingdoms down.",https://bulbapedia.bulbagarden.net/wiki/Reshiram_(Pok%C3%A9mon)
644,zekrom,"Mythology tells us that if people lose the righteousness in their hearts, their kingdoms will be razed by Zekrom’s lightning.",https://bulbapedia.bulbagarden.net/wiki/Zekrom_(Pok%C3%A9mon)
645,landorus,"When the incarnations of wind and of lightning clash, Landorus arrives to quell the conflict. After the tempests and thunderbolts abate, the land is sure to be blessed with bountiful harvests.",https://bulbapedia.bulbagarden.net/wiki/Landorus_(Pok%C3%A9mon)
646,kyurem,It appears that this Pokémon uses its powers over ice to freeze its own body in order to stabilize its cellular structure.,https://bulbapedia.bulbagarden.net/wiki/Kyurem_(Pok%C3%A9mon)
647,keldeo,They say that Keldeo must survive harsh battles and fully develop the horn on its forehead before this Pokémon’s true power will awaken.,https://bulbapedia.bulbagarden.net/wiki/Keldeo_(Pok%C3%A9mon)
